id,web_name,team_name,team_short_name,position,price,selected_by_percent,total_points,minutes,goals_scored,assists,form,points_per_game,ict_index,influence,creativity,threat,status,news,chance_of_playing_next_round,availability,opponent,home,fixture_difficulty,fixture_adjustment,base_projection,projected_points,value
89,Henry,Brentford,BRE,DEF,4.5,0.2,52,1322,0,2,0.0,2.1,26.9,151.6,82.0,35.0,a,,,1.0,TOT,True,,1.0,6.01,6.01,1.3355555555555556
56,Abraham,Aston Villa,AVL,FWD,5.5,0.1,23,278,2,0,0.0,1.9,27.1,87.2,49.2,136.0,a,,100.0,1.0,BHA,False,,1.0,5.990000000000001,5.990000000000001,1.0890909090909093
246,Röhl,Everton,EVE,MID,5.0,0.1,36,675,1,1,0.0,2.2,26.3,113.0,87.4,62.0,a,,,1.0,CRY,True,,1.0,5.920000000000001,5.920000000000001,1.1840000000000002
341,Gnonto,Leeds,LEE,MID,5.0,0.1,32,521,0,3,0.0,1.4,27.5,85.2,129.3,61.0,a,,,1.0,NFO,False,,1.0,5.92,5.92,1.184
489,Yates,Nott'm Forest,NFO,MID,4.5,7.1,30,602,0,2,0.0,1.4,27.2,139.0,79.7,55.0,a,,,1.0,LEE,True,,1.0,5.86,5.86,1.3022222222222224
151,Acheampong,Chelsea,CHE,DEF,4.5,0.2,39,657,1,0,0.0,2.3,24.4,132.6,40.9,70.0,a,,,1.0,FUL,False,,1.0,5.57,5.57,1.2377777777777779
464,Wissa,Newcastle,NEW,FWD,6.0,1.5,27,517,1,1,0.0,1.4,25.5,58.0,46.7,163.0,a,,,1.0,LIV,True,,1.0,5.5200000000000005,5.5200000000000005,0.92
259,Diop,Ipswich Town,IPS,DEF,4.0,19.0,31,812,1,0,0.0,2.4,23.0,190.8,8.0,31.0,a,,,1.0,SUN,True,,1.0,5.32,5.32,1.33
395,Lewis,Man City,MCI,DEF,4.5,0.2,19,401,0,1,0.0,1.7,23.8,70.8,112.5,55.0,a,,,1.0,BOU,True,,1.0,5.2700000000000005,5.2700000000000005,1.1711111111111112
242,George,Everton,EVE,MID,5.5,0.1,16,351,0,0,0.0,1.1,23.9,44.2,66.2,132.0,a,,,1.0,CRY,True,,1.0,5.11,5.11,0.9290909090909092
37,Lindelöf,Aston Villa,AVL,DEF,4.5,0.2,29,942,0,1,0.0,1.7,22.7,167.8,36.6,22.0,a,,,1.0,BHA,False,,1.0,5.05,5.05,1.1222222222222222
126,O'Riley,Brighton,BHA,MID,5.5,0.1,16,202,1,0,0.0,2.7,19.6,65.4,67.7,63.0,a,,,1.0,AVL,True,,1.0,4.73,4.73,0.8600000000000001
244,Armstrong,Everton,EVE,MID,5.0,0.1,21,524,0,0,0.0,1.6,21.0,60.0,69.7,78.0,a,,,1.0,CRY,True,,1.0,4.68,4.68,0.9359999999999999
35,Bogarde,Aston Villa,AVL,MID,5.0,0.1,40,1042,0,0,0.0,1.4,20.6,133.0,59.4,14.0,a,,,1.0,BHA,False,,1.0,4.54,4.54,0.908
206,Chadi Riad,Crystal Palace,CRY,DEF,4.5,0.1,20,550,0,1,0.0,2.2,18.3,117.8,23.9,41.0,a,,,1.0,EVE,False,,1.0,4.32,4.32,0.9600000000000001
80,Enes Ünal,Bournemouth,BOU,FWD,5.5,0.2,27,214,1,0,0.0,1.2,19.1,70.2,25.0,104.0,a,,,1.0,MCI,False,,1.0,4.180000000000001,4.180000000000001,0.7600000000000001
20,Dowman,Arsenal,ARS,MID,5.5,0.2,16,152,1,1,0.0,2.7,16.6,45.2,55.5,65.0,a,,,1.0,COV,True,,1.0,4.130000000000001,4.130000000000001,0.7509090909090911
539,O'Nien,Sunderland,SUN,DEF,4.0,2.4,26,565,0,1,0.0,2.2,17.1,103.0,27.6,40.0,a,,,1.0,IPS,False,,1.0,4.08,4.08,1.02
551,Angulo,Sunderland,SUN,MID,5.0,0.1,13,401,0,0,0.0,1.6,17.8,45.4,44.3,89.0,a,,,1.0,IPS,False,,1.0,4.040000000000001,4.040000000000001,0.8080000000000002
7,Lewis-Skelly,Arsenal,ARS,MID,5.5,0.3,29,697,0,0,0.0,1.4,17.6,73.2,74.6,29.0,a,,,1.0,COV,True,,1.0,3.9400000000000004,3.9400000000000004,0.7163636363636364
508,Davies,Spurs,TOT,DEF,4.0,0.8,10,136,1,0,0.0,3.3,14.2,67.4,22.2,52.0,a,,,1.0,BRE,False,,1.0,3.8299999999999996,3.8299999999999996,0.9574999999999999
486,McAtee,Nott'm Forest,NFO,MID,5.5,0.1,17,288,0,1,0.0,1.2,17.3,51.6,82.0,39.0,a,,,1.0,LEE,True,,1.0,3.8200000000000003,3.8200000000000003,0.6945454545454546
90,Hickey,Brentford,BRE,DEF,4.5,0.1,37,679,0,0,0.0,1.8,16.0,101.4,17.1,43.0,a,,,1.0,TOT,True,,1.0,3.74,3.74,0.8311111111111111
348,Piroe,Leeds,LEE,FWD,5.0,0.5,17,244,0,0,0.0,1.1,16.5,13.6,38.1,120.0,a,,,1.0,NFO,False,,1.0,3.6300000000000003,3.6300000000000003,0.7260000000000001
91,Pinnock,Brentford,BRE,DEF,4.5,0.1,14,318,0,0,0.0,3.5,12.3,88.6,1.2,33.0,a,,,1.0,TOT,True,,1.0,3.5100000000000007,3.5100000000000007,0.7800000000000001
29,M.Bizot,Aston Villa,AVL,GKP,4.5,0.1,16,585,0,0,0.0,2.3,13.9,139.2,0.0,0.0,a,,,1.0,BHA,False,,1.0,3.47,3.47,0.7711111111111112
385,Trafford,Leeds,LEE,GKP,5.0,2.0,13,360,0,0,0.0,3.2,11.9,118.0,0.0,0.0,a,,,1.0,NFO,False,,1.0,3.3400000000000003,3.3400000000000003,0.668
474,Jair Cunha,Nott'm Forest,NFO,DEF,4.5,0.4,13,514,0,0,0.0,1.4,14.2,98.0,15.2,29.0,a,,,1.0,LEE,True,,1.0,3.26,3.26,0.7244444444444444
245,Dibling,Everton,EVE,MID,5.5,0.1,18,349,0,0,0.0,1.3,13.6,46.0,61.0,32.0,a,,,1.0,CRY,True,,1.0,3.1100000000000003,3.1100000000000003,0.5654545454545455
413,Bayindir,Man Utd,MUN,GKP,4.5,0.2,11,540,0,0,0.0,1.8,12.8,118.4,10.0,0.0,a,,,1.0,HUL,False,,1.0,3.1000000000000005,3.1000000000000005,0.688888888888889
531,Ellborg,Sunderland,SUN,GKP,4.5,0.1,16,270,0,0,0.0,5.3,7.4,73.6,0.0,0.0,a,,,1.0,IPS,False,,1.0,3.0700000000000003,3.0700000000000003,0.6822222222222223
333,Bornauw,Leeds,LEE,DEF,4.5,0.0,25,429,0,0,0.0,2.1,12.2,98.6,6.3,19.0,a,,,1.0,NFO,False,,1.0,3.07,3.07,0.6822222222222222
137,Tzimas,Brighton,BHA,FWD,5.5,0.0,16,132,1,1,0.0,1.8,17.7,66.6,65.7,44.0,d,Knee injury - 75% chance of playing,75.0,0.75,AVL,True,,1.0,4.08,3.06,0.5563636363636364
168,Marc Guiu,Chelsea,CHE,FWD,5.0,0.4,13,265,0,1,0.0,1.3,13.1,24.6,40.1,86.0,a,,,1.0,FUL,False,,1.0,3.0100000000000002,3.0100000000000002,0.6020000000000001
496,Kinsky,Spurs,TOT,GKP,4.5,19.3,20,630,0,0,0.0,2.9,10.3,102.6,0.0,0.0,a,,,1.0,BRE,False,,1.0,2.93,2.93,0.6511111111111112
547,Mundle,Sunderland,SUN,MID,5.0,0.0,14,399,0,0,0.0,1.0,12.7,29.4,33.6,69.0,a,,,1.0,IPS,False,,1.0,2.84,2.84,0.568
406,Kovačić,Man City,MCI,MID,5.5,0.0,9,125,0,1,0.0,1.5,11.5,46.0,65.5,3.0,a,,,1.0,BOU,True,,1.0,2.75,2.75,0.5
234,Patterson,Everton,EVE,DEF,4.5,0.0,22,238,0,0,0.0,3.1,8.8,65.6,6.4,17.0,a,,,1.0,CRY,True,,1.0,2.6900000000000004,2.6900000000000004,0.5977777777777779
270,Reed,Fulham,FUL,MID,4.5,1.1,15,89,1,0,0.0,2.1,9.7,42.0,44.4,11.0,a,,,1.0,CHE,True,,1.0,2.57,2.57,0.5711111111111111
199,Benitez,Crystal Palace,CRY,GKP,4.5,0.1,7,90,0,0,0.0,7.0,2.3,22.8,0.0,0.0,a,,,1.0,EVE,False,,1.0,2.56,2.56,0.5688888888888889
478,Netz,Nott'm Forest,NFO,DEF,4.5,0.0,11,353,0,0,0.0,1.6,10.4,63.4,30.1,10.0,a,,,1.0,LEE,True,,1.0,2.56,2.56,0.5688888888888889
146,B.Badiashile,Chelsea,CHE,DEF,4.5,0.0,7,470,0,0,0.0,0.9,11.4,102.8,7.9,2.0,a,,,1.0,FUL,False,,1.0,2.5500000000000003,2.5500000000000003,0.5666666666666668
149,Colwill,Chelsea,CHE,DEF,5.0,1.6,8,225,0,0,0.0,2.7,8.0,66.0,7.6,6.0,a,,,1.0,FUL,False,,1.0,2.41,2.41,0.48200000000000004
24,Nelson,Arsenal,ARS,MID,5.5,0.0,13,118,0,1,0.0,1.3,10.0,42.6,32.6,29.0,a,,,1.0,COV,True,,1.0,2.39,2.39,0.43454545454545457
100,Carvalho,Brentford,BRE,MID,5.0,0.0,13,100,1,0,0.0,2.2,8.1,39.0,6.5,36.0,a,,100.0,1.0,TOT,True,,1.0,2.2800000000000002,2.2800000000000002,0.45600000000000007
352,Woodman,Liverpool,LIV,GKP,4.0,1.2,6,212,0,0,0.0,2.0,8.4,83.8,0.0,0.0,a,,,1.0,NEW,False,,1.0,2.2800000000000002,2.2800000000000002,0.5700000000000001
394,Alleyne,Man City,MCI,DEF,5.0,0.0,5,135,0,0,0.0,2.5,7.5,34.0,14.8,26.0,a,,,1.0,BOU,True,,1.0,2.25,2.25,0.45
161,Lavia,Chelsea,CHE,MID,5.0,0.0,13,374,0,0,0.0,1.1,9.5,34.4,46.6,14.0,a,,,1.0,FUL,False,,1.0,2.23,2.23,0.446
72,Gannon-Doak,Bournemouth,BOU,MID,5.0,0.1,11,105,0,1,0.0,1.4,8.9,32.4,17.8,39.0,a,,,1.0,MCI,False,,1.0,2.2,2.2,0.44000000000000006
76,Tóth.A,Bournemouth,BOU,MID,5.0,0.0,8,135,0,0,0.0,0.9,9.6,18.6,60.2,18.0,a,,,1.0,MCI,False,,1.0,2.19,2.19,0.438
141,Jörgensen,Chelsea,CHE,GKP,5.0,0.1,9,378,0,0,0.0,1.8,7.9,79.8,0.0,0.0,a,,,1.0,FUL,False,,1.0,2.12,2.12,0.42400000000000004
374,Endo,Liverpool,LIV,MID,5.0,0.0,12,170,0,1,0.0,1.5,8.0,56.0,18.1,6.0,a,,100.0,1.0,NEW,False,,1.0,2.05,2.05,0.41
468,John,Nott'm Forest,NFO,GKP,4.5,0.1,11,437,0,0,0.0,2.2,5.7,56.4,0.0,0.0,a,,,1.0,LEE,True,,1.0,1.8000000000000003,1.8000000000000003,0.4000000000000001
383,Elliott,Liverpool,LIV,MID,5.5,0.1,5,110,0,0,0.0,1.0,7.4,11.8,31.7,31.0,a,,,1.0,NEW,False,,1.0,1.7800000000000002,1.7800000000000002,0.32363636363636367
128,Buonanotte,Brighton,BHA,MID,5.0,0.1,3,81,0,0,0.0,0.8,7.4,13.2,40.0,21.0,a,,,1.0,AVL,True,,1.0,1.7200000000000002,1.7200000000000002,0.34400000000000003
220,Cardines,Crystal Palace,CRY,DEF,4.5,0.0,2,90,0,0,0.0,2.0,4.9,15.2,30.0,4.0,a,,,1.0,EVE,False,,1.0,1.58,1.58,0.35111111111111115
117,Coppola,Brighton,BHA,DEF,4.5,0.0,10,193,0,0,0.0,2.0,4.8,42.4,3.7,2.0,a,,,1.0,AVL,True,,1.0,1.56,1.56,0.3466666666666667
493,Kalimuendo,Nott'm Forest,NFO,FWD,5.5,0.1,9,89,0,0,0.0,1.0,6.3,6.8,17.7,39.0,a,,,1.0,LEE,True,,1.0,1.56,1.56,0.28363636363636363
104,Onyeka,Coventry City,COV,MID,5.0,0.2,12,88,0,2,0.0,2.0,4.6,28.4,13.6,4.0,a,,,1.0,ARS,False,,1.0,1.52,1.52,0.304
511,Souza,Spurs,TOT,DEF,4.0,0.3,3,142,0,0,0.0,0.8,6.2,12.8,31.9,17.0,a,,,1.0,BRE,False,,1.0,1.4800000000000002,1.4800000000000002,0.37000000000000005
22,Nwaneri,Arsenal,ARS,MID,5.5,0.0,8,165,0,0,0.0,1.3,5.4,8.6,22.5,24.0,a,,,1.0,COV,True,,1.0,1.4700000000000002,1.4700000000000002,0.26727272727272733
434,J.Fletcher,Man Utd,MUN,MID,5.0,0.0,3,107,0,0,0.0,1.0,4.8,18.6,24.4,5.0,a,,,1.0,HUL,False,,1.0,1.26,1.26,0.252
205,Sosa,Crystal Palace,CRY,DEF,4.5,0.0,6,99,0,0,0.0,0.9,4.5,12.6,24.1,8.0,a,,,1.0,EVE,False,,1.0,1.17,1.17,0.26
118,Igor,Brighton,BHA,DEF,4.5,0.1,6,103,0,0,0.0,1.5,3.6,25.8,10.6,0.0,a,,,1.0,AVL,True,,1.0,1.17,1.17,0.26
21,Nørgaard,Everton,EVE,MID,5.0,0.6,7,101,0,0,0.0,1.0,4.0,23.4,5.5,10.0,a,,,1.0,CRY,True,,1.0,1.1,1.1,0.22000000000000003
540,Masuaku,Sunderland,SUN,DEF,4.0,1.5,1,125,0,0,0.0,0.3,4.9,21.8,20.1,7.0,a,,,1.0,IPS,False,,1.0,1.07,1.07,0.2675
409,Mukasa,Man City,MCI,MID,4.5,0.1,2,25,0,0,0.0,1.0,3.7,4.2,28.3,4.0,a,,,1.0,BOU,True,,1.0,1.04,1.04,0.23111111111111113
537,Seelt,Sunderland,SUN,DEF,4.5,0.0,2,133,0,0,0.0,1.0,3.6,33.6,2.4,0.0,a,,,1.0,IPS,False,,1.0,1.02,1.02,0.22666666666666668
2,Arrizabalaga,Arsenal,ARS,GKP,5.0,0.1,2,90,0,0,0.0,2.0,2.0,19.8,0.0,0.0,a,,,1.0,COV,True,,1.0,1.0,1.0,0.2
477,Abbott,Nott'm Forest,NFO,DEF,4.0,0.2,3,165,0,0,0.0,1.0,3.2,25.4,6.4,0.0,a,,,1.0,LEE,True,,1.0,0.9400000000000002,0.9400000000000002,0.23500000000000004
515,Maddison,Spurs,TOT,MID,6.5,1.9,3,34,0,0,0.0,1.0,2.8,2.8,9.5,15.0,a,,,1.0,BRE,False,,1.0,0.8599999999999999,0.8599999999999999,0.1323076923076923
132,Howell,Brighton,BHA,MID,4.5,0.3,4,92,0,0,0.0,1.3,1.8,10.2,5.1,2.0,a,,,1.0,AVL,True,,1.0,0.75,0.75,0.16666666666666666
272,Kusi-Asare,Fulham,FUL,FWD,4.5,7.8,6,49,0,0,0.0,0.9,2.3,3.2,12.0,8.0,a,,,1.0,CHE,True,,1.0,0.73,0.73,0.1622222222222222
375,Nyoni,Liverpool,LIV,MID,5.0,0.1,6,21,0,0,0.0,1.0,2.1,4.2,13.4,4.0,a,,,1.0,NEW,False,,1.0,0.72,0.72,0.144
38,A.García,Aston Villa,AVL,DEF,4.0,1.6,5,83,0,0,0.0,0.8,2.3,17.8,3.2,2.0,a,,,1.0,BHA,False,,1.0,0.7,0.7,0.175
435,Lacey,Man Utd,MUN,MID,5.0,0.1,3,40,0,0,0.0,1.0,1.7,4.0,2.1,16.0,a,,,1.0,HUL,False,,1.0,0.64,0.64,0.128
103,Dasilva,Brentford,BRE,MID,5.0,0.0,2,2,0,0,0.0,1.0,1.6,0.4,11.3,4.0,a,,,1.0,TOT,True,,1.0,0.6200000000000001,0.6200000000000001,0.12400000000000003
216,Esse,Crystal Palace,CRY,MID,5.0,0.1,4,40,0,0,0.0,1.0,1.5,6.8,2.7,6.0,a,,,1.0,EVE,False,,1.0,0.6000000000000001,0.6000000000000001,0.12000000000000002
52,Alysson,Aston Villa,AVL,MID,5.0,0.0,3,47,0,0,0.0,1.0,1.5,3.2,3.5,10.0,a,,,1.0,BHA,False,,1.0,0.6000000000000001,0.6000000000000001,0.12000000000000002
437,Bendito Mantato,Man Utd,MUN,MID,4.5,0.2,1,15,0,0,0.0,1.0,1.4,2.2,11.7,0.0,a,,,1.0,HUL,False,,1.0,0.58,0.58,0.1288888888888889
451,A.Murphy,Newcastle,NEW,DEF,4.0,0.8,2,7,0,0,0.0,1.0,1.3,10.2,0.6,2.0,a,,,1.0,LIV,True,,1.0,0.56,0.56,0.14
83,Valdimarsson,Brentford,BRE,GKP,4.5,0.1,1,90,0,0,0.0,1.0,1.3,13.0,0.0,0.0,a,,,1.0,TOT,True,,1.0,0.56,0.56,0.12444444444444445
150,M.Sarr,Chelsea,CHE,DEF,4.5,0.1,3,100,0,0,0.0,1.0,1.3,6.4,0.1,7.0,a,,,1.0,FUL,False,,1.0,0.56,0.56,0.12444444444444445
550,Jocelin.T,Sunderland,SUN,MID,5.0,0.0,1,38,0,0,0.0,1.0,1.0,3.4,4.3,2.0,a,,,1.0,IPS,False,,1.0,0.5,0.5,0.1
528,Scarlett,Spurs,TOT,FWD,4.5,1.7,2,7,0,0,0.0,1.0,0.7,1.0,4.1,2.0,a,,,1.0,BRE,False,,1.0,0.43999999999999995,0.43999999999999995,0.09777777777777777
66,Soler,Bournemouth,BOU,DEF,4.0,0.6,3,34,0,0,0.0,1.0,0.6,1.8,2.5,2.0,a,,,1.0,MCI,False,,1.0,0.42,0.42,0.105
163,D.Essugo,Chelsea,CHE,MID,4.5,0.2,1,26,0,0,0.0,0.3,1.6,11.4,2.1,2.0,a,,,1.0,FUL,False,,1.0,0.41000000000000003,0.41000000000000003,0.09111111111111111
466,Neave,Newcastle,NEW,FWD,4.5,0.7,1,13,0,0,0.0,1.0,0.5,0.0,0.0,5.0,a,,,1.0,LIV,True,,1.0,0.4,0.4,0.08888888888888889
425,Fredricson,Man Utd,MUN,DEF,4.0,0.1,1,2,0,0,0.0,1.0,0.4,4.0,0.0,0.0,a,,,1.0,HUL,False,,1.0,0.38,0.38,0.095
51,George Hemmings,Aston Villa,AVL,MID,4.5,0.3,2,25,0,0,0.0,1.0,0.3,0.0,1.7,2.0,a,,,1.0,BHA,False,,1.0,0.36,0.36,0.08
221,Drakes-Thomas,Crystal Palace,CRY,MID,4.5,0.1,2,7,0,0,0.0,1.0,0.3,1.4,1.0,0.0,a,,,1.0,EVE,False,,1.0,0.36,0.36,0.08
438,Fletcher,Man Utd,MUN,MID,4.5,0.3,2,17,0,0,0.0,1.0,0.3,0.8,3.0,0.0,a,,,1.0,HUL,False,,1.0,0.36,0.36,0.08
169,Mheuka,Chelsea,CHE,FWD,4.5,0.4,1,1,0,0,0.0,1.0,0.2,2.0,0.3,0.0,a,,,1.0,FUL,False,,1.0,0.33999999999999997,0.33999999999999997,0.07555555555555554
524,Olusesi,Spurs,TOT,MID,4.5,0.9,1,14,0,0,0.0,1.0,0.2,0.6,1.8,0.0,a,,,1.0,BRE,False,,1.0,0.33999999999999997,0.33999999999999997,0.07555555555555554
509,Byfield,Spurs,TOT,DEF,4.0,0.1,1,1,0,0,0.0,1.0,0.1,0.4,0.5,0.0,a,,,1.0,BRE,False,,1.0,0.32,0.32,0.08
99,Milambo,Brentford,BRE,MID,5.0,0.0,1,45,0,0,0.0,1.0,0.6,4.0,1.8,0.0,d,Knee injury - 75% chance of playing,75.0,0.75,TOT,True,,1.0,0.42,0.315,0.063
50,Burrowes,Aston Villa,AVL,MID,4.5,0.8,1,16,0,0,0.0,1.0,0.0,0.0,0.3,0.0,a,,,1.0,BHA,False,,1.0,0.3,0.3,0.06666666666666667
107,Furo,Brentford,BRE,FWD,4.5,0.8,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,a,,,1.0,TOT,True,,1.0,0.3,0.3,0.06666666666666667
134,Oriola,Brighton,BHA,MID,4.5,0.2,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,a,,,1.0,AVL,True,,1.0,0.3,0.3,0.06666666666666667
510,Rowswell,Spurs,TOT,DEF,4.0,0.1,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,a,,,1.0,BRE,False,,1.0,0.3,0.3,0.075
538,Hjelde,Sunderland,SUN,DEF,4.0,0.3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,IPS,False,,1.0,0.0,0.0,0.0
541,Meunier,Sunderland,SUN,DEF,4.5,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,IPS,False,,1.0,0.0,0.0,0.0
5,J.Timber,Arsenal,ARS,DEF,6.5,0.5,149,2452,3,6,0.0,5.0,125.7,499.0,402.6,352.0,i,Groin injury - Unknown return date,0.0,0.0,COV,True,,1.0,26.64,0.0,0.0
192,Andrews,Coventry City,COV,MID,4.5,0.7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,ARS,False,,1.0,0.0,0.0,0.0
193,Wright,Coventry City,COV,FWD,5.5,1.8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,ARS,False,,1.0,0.0,0.0,0.0
517,Odobert,Spurs,TOT,MID,5.5,0.0,46,972,0,2,0.0,1.9,67.6,158.8,284.3,234.0,i,Knee injury - Unknown return date,0.0,0.0,BRE,False,,1.0,14.09,0.0,0.0
521,Kulusevski,Spurs,TOT,MID,6.5,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,i,Knee injury - Unknown return date,0.0,0.0,BRE,False,,1.0,0.0,0.0,0.0
523,Moore,Spurs,TOT,MID,5.0,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,BRE,False,,1.0,0.0,0.0,0.0
53,Manzambi,Aston Villa,AVL,MID,6.0,2.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,BHA,False,,1.0,0.0,0.0,0.0
507,Phillips,Spurs,TOT,DEF,4.5,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,BRE,False,,1.0,0.0,0.0,0.0
513,Xavi,Spurs,TOT,MID,6.0,0.0,80,1747,2,5,0.0,2.9,113.9,349.6,533.8,255.0,i,Knee injury - Unknown return date,0.0,0.0,BRE,False,,1.0,23.650000000000002,0.0,0.0
23,Fábio Vieira,Arsenal,ARS,MID,5.5,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,COV,True,,1.0,0.0,0.0,0.0
557,Tzolis,Arsenal,ARS,MID,6.5,2.7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,COV,True,,1.0,0.0,0.0,0.0
3,Meslier,Arsenal,ARS,GKP,5.0,0.1,0,0,11,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,COV,True,,1.0,0.0,0.0,0.0
247,Hackney,Everton,EVE,MID,5.5,0.3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,CRY,True,,1.0,0.0,0.0,0.0
251,Lecomte,Fulham,FUL,GKP,4.0,1.4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,CHE,True,,1.0,0.0,0.0,0.0
252,McNally,Fulham,FUL,GKP,4.0,0.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,CHE,True,,1.0,0.0,0.0,0.0
253,Andersen,Fulham,FUL,DEF,5.0,0.1,123,2882,0,1,0.0,3.7,107.0,790.6,131.0,148.0,s,Suspended until 30 Aug,0.0,0.0,CHE,True,,1.0,22.51,0.0,0.0
166,N.Jackson,Chelsea,CHE,FWD,6.5,0.4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,FUL,False,,1.0,0.0,0.0,0.0
170,Emegha,Chelsea,CHE,FWD,5.0,0.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,d,Hamstring injury - 75% chance of playing,75.0,0.75,FUL,False,,1.0,0.0,0.0,0.0
560,Penders,Chelsea,CHE,GKP,4.5,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,FUL,False,,1.0,0.0,0.0,0.0
561,Anselmino,Chelsea,CHE,DEF,4.5,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,FUL,False,,1.0,0.0,0.0,0.0
568,Barco,Chelsea,CHE,MID,5.5,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,FUL,False,,1.0,0.0,0.0,0.0
164,Quenda,Chelsea,CHE,MID,5.5,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,100.0,1.0,FUL,False,,1.0,0.0,0.0,0.0
331,Gudmundsson,Leeds,LEE,DEF,4.5,0.4,68,2637,0,0,0.0,2.1,96.4,442.6,363.7,158.0,i,Hamstring injury - Expected back 30 Aug,0.0,0.0,NFO,False,,1.0,19.91,0.0,0.0
334,Muharemović,Leeds,LEE,DEF,5.0,1.4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,NFO,False,,1.0,0.0,0.0,0.0
340,Gelhardt,Leeds,LEE,MID,5.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,NFO,False,,1.0,0.0,0.0,0.0
342,Harrison,Leeds,LEE,MID,5.0,0.0,12,262,0,0,0.0,1.1,11.5,30.0,49.4,35.0,u,Has joined New England Revolution permanently,0.0,0.0,NFO,False,,1.0,2.6300000000000003,0.0,0.0
349,Mateo Joseph,Leeds,LEE,FWD,4.5,0.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,i,Knee injury - Unknown return date,0.0,0.0,NFO,False,,1.0,0.0,0.0,0.0
353,Pecsi,Liverpool,LIV,GKP,4.0,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,NEW,False,,1.0,0.0,0.0,0.0
354,Jaros,Liverpool,LIV,GKP,4.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,i,Knee injury - Unknown return date,0.0,0.0,NEW,False,,1.0,0.0,0.0,0.0
355,Davies,Liverpool,LIV,GKP,4.0,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,NEW,False,,1.0,0.0,0.0,0.0
359,Gomez,Liverpool,LIV,DEF,5.0,0.1,33,594,0,2,0.0,1.6,23.2,122.8,77.8,31.0,i,Muscular injury - Unknown return date,0.0,0.0,NEW,False,,1.0,5.119999999999999,0.0,0.0
139,Ferguson,Brighton,BHA,FWD,5.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,i,Ankle injury - Expected back 10 Oct,0.0,0.0,AVL,True,,1.0,0.0,0.0,0.0
504,Vuskovic,Brighton,BHA,DEF,5.0,2.9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,AVL,True,,1.0,0.0,0.0,0.0
145,Fofana,Chelsea,CHE,DEF,5.0,0.0,65,1718,0,2,0.0,2.6,60.4,463.6,65.6,74.0,s,Suspended until 6 Sep,0.0,0.0,FUL,False,,1.0,12.86,0.0,0.0
360,Bradley,Liverpool,LIV,DEF,5.0,0.0,42,928,0,2,0.0,2.8,32.3,157.4,105.2,62.0,i,Knee injury - Unknown return date,0.0,0.0,NEW,False,,1.0,7.3,0.0,0.0
361,Lucky,Liverpool,LIV,DEF,4.0,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,NEW,False,,1.0,0.0,0.0,0.0
362,Jacquet,Liverpool,LIV,DEF,5.0,1.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,100.0,1.0,NEW,False,,1.0,0.0,0.0,0.0
