id,web_name,photo,team_name,team_short_name,position,price,selected_by_percent,total_points,minutes,goals_scored,assists,form,points_per_game,ict_index,influence,creativity,threat,status,news,chance_of_playing_next_round,availability,opponent,home,fixture_difficulty,fixture_adjustment,base_projection,projected_points,value
21,Nørgaard,128295.jpg,Everton,EVE,MID,5.0,0.7,7,101,0,0,0.0,1.0,4.0,23.4,5.5,10.0,a,,,1.0,CRY,True,,1.0,3.1009065610817603,3.1,0.62
448,Burn,78916.jpg,Newcastle,NEW,DEF,5.0,2.6,93,2195,1,3,0.0,3.2,82.1,525.8,107.3,186.0,a,,,1.0,LIV,True,,1.0,3.0669392956103234,3.07,0.614
68,Tavernier,201658.jpg,Bournemouth,BOU,MID,6.0,1.9,137,2732,7,4,0.0,4.0,207.9,656.8,816.6,605.0,a,,,1.0,MCI,False,,1.0,3.0461069533261083,3.05,0.5083333333333333
250,Leno,80201.jpg,Fulham,FUL,GKP,4.5,3.3,122,3420,0,0,0.0,3.2,81.5,816.2,0.0,0.0,a,,,1.0,CHE,True,,1.0,3.026315789473684,3.03,0.6733333333333333
28,Martinez,98980.jpg,Aston Villa,AVL,GKP,5.0,4.9,120,2835,0,1,0.0,3.8,79.2,769.8,23.2,0.0,a,,,1.0,BHA,False,,1.0,3.022156874151182,3.02,0.604
439,Šeško,485711.jpg,Man Utd,MUN,FWD,7.0,2.3,111,1630,11,2,0.0,3.7,143.4,483.8,156.1,803.0,d,Shin injury - 75% chance of playing,75.0,0.75,HUL,False,,1.0,4.0,3.0,0.42857142857142855
170,Emegha,503037.jpg,Chelsea,CHE,FWD,5.0,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,d,Hamstring injury - 75% chance of playing,75.0,0.75,FUL,False,,1.0,4.0,3.0,0.6
137,Tzimas,608181.jpg,Brighton,BHA,FWD,5.5,0.0,16,132,1,1,0.0,1.8,17.7,66.6,65.7,44.0,d,Knee injury - 75% chance of playing,75.0,0.75,AVL,True,,1.0,4.0,3.0,0.5454545454545454
229,Tarkowski,17761.jpg,Everton,EVE,DEF,6.0,9.7,170,3330,2,3,0.0,4.6,165.7,995.6,235.6,422.0,a,,,1.0,CRY,True,,1.0,2.989362964357203,2.99,0.49833333333333335
546,Adingra,535818.jpg,Sunderland,SUN,MID,5.0,0.3,34,649,1,1,0.0,2.4,27.0,81.4,116.8,75.0,a,,,1.0,IPS,False,,1.0,2.9553034994207144,2.96,0.592
74,Brooks,111317.jpg,Bournemouth,BOU,MID,5.0,0.2,59,1188,1,3,0.0,1.9,104.1,236.2,384.5,434.0,a,,,1.0,MCI,False,,1.0,2.9423223575883317,2.94,0.588
31,Konsa,199798.jpg,Aston Villa,AVL,DEF,4.5,16.2,100,3035,0,1,0.0,2.9,84.0,601.4,108.3,124.0,a,,,1.0,BHA,False,,1.0,2.9254228919106944,2.93,0.6511111111111112
147,Tosin,109646.jpg,Chelsea,CHE,DEF,4.5,0.2,34,788,0,0,0.0,2.1,29.3,240.4,33.3,19.0,a,,,1.0,FUL,False,,1.0,2.9171514003314973,2.92,0.6488888888888888
319,Szmodics,172453.jpg,Ipswich Town,IPS,MID,5.0,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,SUN,True,,1.0,2.9101364115247104,2.91,0.5820000000000001
254,Robinson,169528.jpg,Fulham,FUL,DEF,4.5,2.5,65,1487,1,0,0.0,3.0,79.3,375.0,334.6,82.0,a,,,1.0,CHE,True,,1.0,2.8992112846564146,2.9,0.6444444444444444
126,O'Riley,219249.jpg,Brighton,BHA,MID,5.5,0.1,16,202,1,0,0.0,2.7,19.6,65.4,67.7,63.0,a,,,1.0,AVL,True,,1.0,2.865700648433614,2.87,0.5218181818181818
502,Robertson,122798.jpg,Spurs,TOT,DEF,4.5,1.9,55,1165,1,0,0.0,2.3,68.2,239.8,318.8,121.0,a,,,1.0,BRE,False,,1.0,2.8127594039732258,2.81,0.6244444444444445
109,Verbruggen,489639.jpg,Brighton,BHA,GKP,4.5,17.8,130,3420,0,0,0.0,3.4,94.7,935.0,10.0,0.0,a,,,1.0,AVL,True,,1.0,2.784801062744757,2.78,0.6177777777777778
224,Nketiah,205533.jpg,Crystal Palace,CRY,FWD,5.5,0.5,23,414,2,0,0.0,1.9,37.8,120.0,84.6,173.0,a,,,1.0,EVE,False,,1.0,2.7720727470908813,2.77,0.5036363636363637
130,Wieffer,467779.jpg,Brighton,BHA,DEF,5.0,0.3,94,1901,2,4,0.0,3.6,97.7,477.0,291.1,209.0,a,,,1.0,AVL,True,,1.0,2.760444006471207,2.76,0.5519999999999999
417,Dalot,216051.jpg,Man Utd,MUN,DEF,5.0,3.1,111,2609,1,6,0.0,3.3,119.6,535.8,458.5,202.0,a,,,1.0,HUL,False,,1.0,2.757054832851779,2.76,0.5519999999999999
317,Hirst,222625.jpg,Ipswich Town,IPS,FWD,5.0,0.4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,SUN,True,,1.0,2.7213967002258235,2.72,0.544
142,James,225796.jpg,Chelsea,CHE,DEF,5.5,8.0,115,1957,2,6,0.0,4.0,106.1,459.0,483.7,116.0,a,,,1.0,FUL,False,,1.0,2.7201653496560203,2.72,0.49454545454545457
36,Maatsen,441302.jpg,Aston Villa,AVL,DEF,4.5,0.6,54,1590,0,1,0.0,1.8,94.3,336.6,373.4,231.0,a,,,1.0,BHA,False,,1.0,2.6977323810934246,2.7,0.6000000000000001
230,Branthwaite,480455.jpg,Everton,EVE,DEF,5.5,1.9,32,678,1,1,0.0,3.2,29.3,175.0,42.8,75.0,a,,,1.0,CRY,True,,1.0,2.7037205247212044,2.7,0.49090909090909096
440,Zirkzee,458249.jpg,Man Utd,MUN,FWD,5.5,0.6,42,607,2,1,0.0,1.8,58.3,164.4,177.7,245.0,a,,,1.0,HUL,False,,1.0,2.646577059354957,2.65,0.4818181818181818
159,Caicedo,486672.jpg,Chelsea,CHE,MID,5.5,4.1,110,2796,3,1,0.0,3.3,109.2,562.4,403.1,128.0,a,,,1.0,FUL,False,,1.0,2.6053634616642296,2.61,0.47454545454545455
243,Alcaraz,502697.jpg,Everton,EVE,MID,5.0,0.1,29,679,0,1,0.0,1.4,41.8,93.8,161.9,162.0,a,,,1.0,CRY,True,,1.0,2.6030751045638314,2.6,0.52
46,Barkley,88894.jpg,Aston Villa,AVL,MID,5.0,0.2,56,844,3,2,0.0,2.7,58.1,227.8,162.3,191.0,a,,,1.0,BHA,False,,1.0,2.6030751045638314,2.6,0.52
86,Lewis-Potter,249231.jpg,Brentford,BRE,MID,5.5,0.5,115,1960,3,4,0.0,3.2,106.4,378.2,332.2,353.0,a,,,1.0,TOT,True,,1.0,2.601582289270065,2.6,0.4727272727272727
32,Cash,199796.jpg,Aston Villa,AVL,DEF,4.5,8.0,117,3016,3,3,0.0,3.3,137.5,643.0,510.7,221.0,a,,,1.0,BHA,False,,1.0,2.571359524033276,2.57,0.5711111111111111
129,Ayari,509416.jpg,Brighton,BHA,MID,5.5,0.8,98,1921,3,4,0.0,3.4,84.5,359.8,251.3,231.0,a,,,1.0,AVL,True,,1.0,2.5736816874072175,2.57,0.46727272727272723
45,McGinn,122806.jpg,Aston Villa,AVL,MID,5.5,2.7,103,2136,5,4,0.0,3.4,137.3,459.8,605.3,309.0,a,,,1.0,BHA,False,,1.0,2.54941896713923,2.55,0.4636363636363636
422,Mazraoui,230001.jpg,Man Utd,MUN,DEF,4.5,0.8,53,977,0,0,0.0,2.6,36.8,209.0,122.4,37.0,a,,,1.0,HUL,False,,1.0,2.5430741028641504,2.54,0.5644444444444444
456,J.Ramsey,232653.jpg,Newcastle,NEW,MID,5.0,0.4,62,1441,2,3,0.0,2.2,79.9,304.4,330.3,165.0,a,,,1.0,LIV,True,,1.0,2.5266943762708394,2.53,0.506
232,O'Brien,512462.jpg,Everton,EVE,DEF,5.0,0.5,116,3118,1,3,0.0,3.1,107.5,582.8,282.9,206.0,a,,,1.0,CRY,True,,1.0,2.526211942347362,2.53,0.506
371,Gravenberch,441266.jpg,Liverpool,LIV,MID,6.0,2.0,144,2991,5,5,0.0,4.0,140.1,687.0,497.2,220.0,a,,,1.0,NEW,False,,1.0,2.518684342956397,2.52,0.42
518,P.M.Sarr,482442.jpg,Spurs,TOT,MID,5.0,0.4,71,1388,2,4,0.0,2.7,68.2,336.0,188.3,156.0,a,,,1.0,BRE,False,,1.0,2.5060904798240213,2.51,0.502
27,G.Jesus,205651.jpg,Arsenal,ARS,FWD,6.0,0.4,24,418,3,0,0.0,1.7,47.5,141.8,54.3,281.0,a,,,1.0,COV,True,,1.0,2.484753508901839,2.48,0.41333333333333333
112,Van Hecke,469142.jpg,Spurs,TOT,DEF,5.0,8.4,148,3210,3,3,0.0,4.1,152.0,980.6,240.4,295.0,a,,,1.0,BRE,False,,1.0,2.4609503593953805,2.46,0.492
514,Tel,511499.jpg,Spurs,TOT,MID,6.0,0.4,78,1334,4,2,0.0,2.5,107.6,303.4,457.2,312.0,a,,,1.0,BRE,False,,1.0,2.4628614075018227,2.46,0.41
231,Keane,106611.jpg,Everton,EVE,DEF,5.0,1.6,131,2588,3,1,0.0,4.0,111.7,770.4,47.4,299.0,a,,,1.0,CRY,True,,1.0,2.44335226223617,2.44,0.488
313,Clarke,443261.jpg,Ipswich Town,IPS,MID,5.5,0.3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,SUN,True,,1.0,2.4306374302657336,2.43,0.44181818181818183
346,Calvert-Lewin,177815.jpg,Leeds,LEE,FWD,6.0,25.0,142,2721,14,2,0.0,4.1,194.7,619.6,311.1,1026.0,a,,,1.0,NFO,False,,1.0,2.422360354401465,2.42,0.4033333333333333
245,Dibling,496661.jpg,Everton,EVE,MID,5.5,0.1,18,349,0,0,0.0,1.3,13.6,46.0,61.0,32.0,a,,,1.0,CRY,True,,1.0,2.424554449096496,2.42,0.44
533,Mukiele,200834.jpg,Sunderland,SUN,DEF,5.5,5.5,151,2784,3,5,0.0,4.7,132.9,733.6,353.1,242.0,d,Knock - 75% chance of playing,75.0,0.75,IPS,False,,1.0,3.2,2.4,0.43636363636363634
283,Jacob,449428.jpg,Hull City,HUL,DEF,4.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,d,Hip injury - 75% chance of playing,75.0,0.75,MUN,True,,1.0,3.2,2.4,0.6
512,Kudus,460842.jpg,Spurs,TOT,MID,6.5,0.2,75,1535,2,6,0.0,3.9,104.7,333.4,413.8,302.0,d,Thigh injury - 75% chance of playing,75.0,0.75,BRE,False,,1.0,3.2060426572386955,2.4,0.3692307692307692
535,Alderete,201895.jpg,Sunderland,SUN,DEF,5.0,0.8,125,2797,1,1,0.0,3.8,117.0,749.0,138.1,279.0,d,Knock - 75% chance of playing,75.0,0.75,IPS,False,,1.0,3.2,2.4,0.48
202,Richards,427623.jpg,Crystal Palace,CRY,DEF,5.0,0.8,128,2825,1,0,0.0,3.9,107.6,727.2,159.6,185.0,a,,,1.0,EVE,False,,1.0,2.387672110862228,2.39,0.47800000000000004
98,Janelt,204580.jpg,Brentford,BRE,MID,5.0,0.1,74,1434,1,4,0.0,3.0,79.0,350.4,351.8,97.0,a,,,1.0,TOT,True,,1.0,2.3679066054950857,2.37,0.47400000000000003
489,Yates,204968.jpg,Nott'm Forest,NFO,MID,4.5,7.0,30,602,0,2,0.0,1.4,27.2,139.0,79.7,55.0,a,,,1.0,LEE,True,,1.0,2.3649022837775973,2.36,0.5244444444444444
395,Lewis,477064.jpg,Man City,MCI,DEF,4.5,0.2,19,401,0,1,0.0,1.7,23.8,70.8,112.5,55.0,a,,,1.0,BOU,True,,1.0,2.337611832870787,2.34,0.52
71,Cook,155408.jpg,Bournemouth,BOU,MID,5.0,0.1,40,872,0,1,0.0,2.2,40.6,206.8,183.8,12.0,a,,,1.0,MCI,False,,1.0,2.3132727681426206,2.31,0.462
460,Willock,200089.jpg,Newcastle,NEW,MID,5.0,0.1,38,972,0,2,0.0,1.6,55.5,145.4,205.8,204.0,a,,,1.0,LIV,True,,1.0,2.2997718593457663,2.3,0.45999999999999996
450,Livramento,441191.jpg,Newcastle,NEW,DEF,5.0,0.1,59,1326,0,1,0.0,3.5,46.1,219.4,199.7,42.0,d,Calf injury - 75% chance of playing,75.0,0.75,LIV,True,,1.0,3.0348848933344197,2.28,0.45599999999999996
212,Hughes,108413.jpg,Crystal Palace,CRY,MID,4.5,11.1,45,1560,0,1,0.0,1.5,60.9,198.0,322.9,90.0,a,,,1.0,EVE,False,,1.0,2.2500626557692165,2.25,0.5
97,Jensen,207283.jpg,Brentford,BRE,MID,5.5,0.2,98,2239,3,2,0.0,2.7,126.9,435.6,632.7,201.0,a,,,1.0,TOT,True,,1.0,2.2481103175778543,2.25,0.4090909090909091
33,Mings,149484.jpg,Aston Villa,AVL,DEF,4.5,0.2,50,1322,0,1,0.0,2.9,46.8,282.6,80.5,105.0,a,,,1.0,BHA,False,,1.0,2.236373322833903,2.24,0.4977777777777778
10,White,198869.jpg,Arsenal,ARS,DEF,5.5,0.8,45,699,0,1,0.0,3.8,34.3,154.8,133.4,54.0,a,,100.0,1.0,COV,True,,1.0,2.2278124706232862,2.23,0.40545454545454546
44,Bailey,215711.jpg,Aston Villa,AVL,MID,5.5,0.1,21,450,0,2,0.0,1.6,30.1,71.2,160.4,69.0,a,,,1.0,BHA,False,,1.0,2.21069059032786,2.21,0.4018181818181818
443,Gillespie,81441.jpg,Newcastle,NEW,GKP,4.5,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,LIV,True,,1.0,2.2,2.2,0.48888888888888893
497,Dubravka,67089.jpg,Spurs,TOT,GKP,4.0,22.7,96,3150,0,0,0.0,2.7,97.9,976.4,0.0,0.0,a,,,1.0,BRE,False,,1.0,2.2,2.2,0.55
412,Lammens,465247.jpg,Man Utd,MUN,GKP,5.0,19.8,109,2880,0,0,0.0,3.4,63.7,635.6,0.0,2.0,a,,,1.0,HUL,False,,1.0,2.2,2.2,0.44000000000000006
496,Kinsky,485055.jpg,Spurs,TOT,GKP,4.5,19.5,20,630,0,0,0.0,2.9,10.3,102.6,0.0,0.0,a,,,1.0,BRE,False,,1.0,2.2,2.2,0.48888888888888893
567,Horníček,470551.jpg,Newcastle,NEW,GKP,5.0,0.4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,LIV,True,,1.0,2.2,2.2,0.44000000000000006
350,A.Becker,116535.jpg,Liverpool,LIV,GKP,5.5,4.0,91,2340,0,0,0.0,3.5,47.8,479.8,0.1,0.0,a,,,1.0,NEW,False,,1.0,2.2,2.2,0.4
531,Ellborg,515046.jpg,Sunderland,SUN,GKP,4.5,0.1,16,270,0,0,0.0,5.3,7.4,73.6,0.0,0.0,a,,,1.0,IPS,False,,1.0,2.2,2.2,0.48888888888888893
352,Woodman,155503.jpg,Liverpool,LIV,GKP,4.0,1.2,6,212,0,0,0.0,2.0,8.4,83.8,0.0,0.0,a,,,1.0,NEW,False,,1.0,2.2,2.2,0.55
444,Jaouen,554578.jpg,Newcastle,NEW,GKP,4.5,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,LIV,True,,1.0,2.2,2.2,0.48888888888888893
529,Roefs,498016.jpg,Sunderland,SUN,GKP,5.0,4.9,136,3150,0,0,0.0,3.9,93.1,881.6,50.0,0.0,a,,,1.0,IPS,False,,1.0,2.2,2.2,0.44000000000000006
353,Pecsi,586268.jpg,Liverpool,LIV,GKP,4.0,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,NEW,False,,1.0,2.2,2.2,0.55
384,Donnarumma,204936.jpg,Man City,MCI,GKP,5.5,11.0,135,3060,0,0,0.0,4.0,68.0,666.6,10.3,2.0,a,,,1.0,BOU,True,,1.0,2.2,2.2,0.4
351,Mamardashvili,449027.jpg,Liverpool,LIV,GKP,5.0,0.2,34,867,0,0,0.0,3.4,27.5,275.6,0.0,0.0,a,,,1.0,NEW,False,,1.0,2.2,2.2,0.44000000000000006
530,Patterson,232571.jpg,Sunderland,SUN,GKP,4.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,IPS,False,,1.0,2.2,2.2,0.55
385,Trafford,432720.jpg,Leeds,LEE,GKP,5.0,2.2,13,360,0,0,0.0,3.2,11.9,118.0,0.0,0.0,a,,,1.0,NFO,False,,1.0,2.2,2.2,0.44000000000000006
468,John,221389.jpg,Nott'm Forest,NFO,GKP,4.5,0.1,11,437,0,0,0.0,2.2,5.7,56.4,0.0,0.0,a,,,1.0,LEE,True,,1.0,2.2,2.2,0.48888888888888893
1,Raya,154561.jpg,Arsenal,ARS,GKP,6.0,31.0,162,3330,0,0,0.0,4.4,57.5,541.6,33.5,0.0,a,,,1.0,COV,True,,1.0,2.2,2.2,0.3666666666666667
199,Benitez,121709.jpg,Crystal Palace,CRY,GKP,4.5,0.1,7,90,0,0,0.0,7.0,2.3,22.8,0.0,0.0,a,,,1.0,EVE,False,,1.0,2.2,2.2,0.48888888888888893
302,Button,50093.jpg,Ipswich Town,IPS,GKP,4.0,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,SUN,True,,1.0,2.2,2.2,0.55
171,Dovin,484389.jpg,Coventry City,COV,GKP,4.0,2.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,ARS,False,,1.0,2.2,2.2,0.55
172,Wilson,110690.jpg,Coventry City,COV,GKP,4.5,0.6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,ARS,False,,1.0,2.2,2.2,0.48888888888888893
29,M.Bizot,72147.jpg,Aston Villa,AVL,GKP,4.5,0.1,16,585,0,0,0.0,2.3,13.9,139.2,0.0,0.0,a,,,1.0,BHA,False,,1.0,2.2,2.2,0.48888888888888893
141,Jörgensen,508479.jpg,Chelsea,CHE,GKP,5.0,0.1,9,378,0,0,0.0,1.8,7.9,79.8,0.0,0.0,a,,,1.0,FUL,False,,1.0,2.2,2.2,0.44000000000000006
140,Sánchez,215059.jpg,Chelsea,CHE,GKP,5.0,2.0,113,3040,0,1,0.0,3.2,86.7,822.2,50.0,0.0,a,,,1.0,FUL,False,,1.0,2.2,2.2,0.44000000000000006
572,Tzolakis,473284.jpg,Hull City,HUL,GKP,4.5,0.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,MUN,True,,1.0,2.2,2.2,0.48888888888888893
64,Smith,54469.jpg,Bournemouth,BOU,DEF,4.5,0.1,58,1073,0,2,0.0,2.6,27.1,176.2,76.6,18.0,a,,,1.0,MCI,False,,1.0,2.2026866548307504,2.2,0.48888888888888893
251,Lecomte,86873.jpg,Fulham,FUL,GKP,4.0,1.4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,CHE,True,,1.0,2.2,2.2,0.55
252,McNally,505079.jpg,Fulham,FUL,GKP,4.0,0.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,CHE,True,,1.0,2.2,2.2,0.55
560,Penders,549939.jpg,Chelsea,CHE,GKP,4.5,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,FUL,False,,1.0,2.2,2.2,0.48888888888888893
273,Phillips,167825.jpg,Hull City,HUL,GKP,4.0,2.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,MUN,True,,1.0,2.2,2.2,0.55
83,Valdimarsson,507433.jpg,Brentford,BRE,GKP,4.5,0.1,1,90,0,0,0.0,1.0,1.3,13.0,0.0,0.0,a,,,1.0,TOT,True,,1.0,2.2,2.2,0.48888888888888893
276,Lo-Tutala,444307.jpg,Hull City,HUL,GKP,4.0,0.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,MUN,True,,1.0,2.2,2.2,0.55
554,Van Oevelen,546600.jpg,Ipswich Town,IPS,GKP,4.5,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,SUN,True,,1.0,2.2,2.2,0.48888888888888893
82,Kelleher,200720.jpg,Brentford,BRE,GKP,5.0,5.7,143,3330,0,0,0.0,3.9,93.8,913.8,23.0,0.0,a,,,1.0,TOT,True,,1.0,2.2,2.2,0.44000000000000006
564,Scherpen,240514.jpg,Ipswich Town,IPS,GKP,4.5,0.4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,SUN,True,,1.0,2.2,2.2,0.48888888888888893
326,Perri,201595.jpg,Leeds,LEE,GKP,4.5,0.7,43,1440,0,0,0.0,2.7,32.2,322.4,0.0,0.0,a,,,1.0,NFO,False,,1.0,2.2,2.2,0.48888888888888893
3,Meslier,437495.jpg,Arsenal,ARS,GKP,5.0,0.1,0,0,11,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,COV,True,,1.0,2.2,2.2,0.44000000000000006
2,Arrizabalaga,109745.jpg,Arsenal,ARS,GKP,5.0,0.1,2,90,0,0,0.0,2.0,2.0,19.8,0.0,0.0,a,,,1.0,COV,True,,1.0,2.2,2.2,0.44000000000000006
318,Philogene,481624.jpg,Ipswich Town,IPS,MID,5.5,0.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,SUN,True,,1.0,2.188949519746858,2.19,0.3981818181818182
494,Vicario,184254.jpg,Spurs,TOT,GKP,4.5,1.4,90,2790,0,0,0.0,2.9,72.2,709.2,10.1,0.0,a,,,1.0,BRE,False,,1.0,2.185478389157322,2.19,0.48666666666666664
144,Gusto,482609.jpg,Chelsea,CHE,DEF,5.0,1.1,96,2255,2,3,0.0,2.8,109.8,443.6,448.5,205.0,a,,,1.0,FUL,False,,1.0,2.1450775474446995,2.15,0.43
470,Morato,485047.jpg,Nott'm Forest,NFO,DEF,5.0,0.1,53,1340,1,0,0.0,2.5,50.5,371.2,37.6,96.0,a,,,1.0,LEE,True,,1.0,2.1297887219158618,2.13,0.426
8,Calafiori,466075.jpg,Arsenal,ARS,DEF,5.5,17.5,109,1697,1,2,0.0,4.2,77.9,283.0,182.3,313.0,a,,,1.0,COV,True,,1.0,2.1232556276768557,2.12,0.3854545454545455
47,Kamara,226944.jpg,Aston Villa,AVL,MID,5.0,0.1,61,1410,1,3,0.0,3.4,64.2,325.0,241.3,75.0,a,,100.0,1.0,BHA,False,,1.0,2.115144725379879,2.12,0.42400000000000004
257,Bassey,232892.jpg,Fulham,FUL,DEF,4.5,0.6,103,2532,1,1,0.0,3.4,84.5,574.0,152.2,115.0,a,,,1.0,CHE,True,,1.0,2.081798964699776,2.08,0.46222222222222226
527,Richarlison,212319.jpg,Spurs,TOT,FWD,6.0,2.0,119,1954,11,4,0.0,3.7,165.2,602.6,239.6,815.0,a,,,1.0,BRE,False,,1.0,2.0706279240848655,2.07,0.345
100,Carvalho,244858.jpg,Brentford,BRE,MID,5.0,0.0,13,100,1,0,0.0,2.2,8.1,39.0,6.5,36.0,a,,100.0,1.0,TOT,True,,1.0,2.0706279240848655,2.07,0.414
323,McAteer,461587.jpg,Ipswich Town,IPS,MID,4.5,1.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,SUN,True,,1.0,2.0706279240848655,2.07,0.45999999999999996
73,Adams,200785.jpg,Bournemouth,BOU,MID,5.0,0.7,77,1769,2,2,0.0,3.1,66.3,387.0,158.2,115.0,a,,,1.0,MCI,False,,1.0,2.0166950484276356,2.02,0.404
339,Longstaff,180135.jpg,Leeds,LEE,MID,5.0,0.2,56,1003,2,2,0.0,2.4,81.2,291.8,403.7,116.0,a,,,1.0,NFO,False,,1.0,2.0114671262538693,2.01,0.40199999999999997
215,Devenny,489706.jpg,Crystal Palace,CRY,MID,5.0,0.0,36,785,1,0,0.0,1.7,38.4,115.0,101.8,168.0,a,,,1.0,EVE,False,,1.0,2.0114671262538693,2.01,0.40199999999999997
500,Romero,221632.jpg,Spurs,TOT,DEF,5.0,1.1,91,1869,4,1,0.0,4.0,93.2,574.8,133.6,223.0,a,,,1.0,BRE,False,,1.0,2.003982431135496,2.0,0.4
332,Justin,220627.jpg,Leeds,LEE,DEF,4.5,0.5,94,1893,2,1,0.0,3.2,88.3,469.8,190.9,220.0,a,,,1.0,NFO,False,,1.0,1.9963276000295336,2.0,0.4444444444444444
153,Disasi,220362.jpg,Chelsea,CHE,DEF,4.5,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,a,,,1.0,FUL,False,,1.0,1.9523063284228732,1.95,0.43333333333333335
383,Elliott,444884.jpg,Liverpool,LIV,MID,5.5,0.1,5,110,0,0,0.0,1.0,7.4,11.8,31.7,31.0,a,,,1.0,NEW,False,,1.0,1.9523063284228732,1.95,0.35454545454545455
520,Bergvall,570526.jpg,Spurs,TOT,MID,5.5,0.2,49,955,1,3,0.0,2.1,41.5,164.6,106.4,147.0,a,,,1.0,BRE,False,,1.0,1.954751296605005,1.95,0.35454545454545455
266,Cairney,76357.jpg,Fulham,FUL,MID,5.0,0.0,41,756,2,0,0.0,1.7,41.4,153.4,195.6,64.0,a,,,1.0,CHE,True,,1.0,1.9523063284228732,1.95,0.39
492,Awoniyi,210156.jpg,Nott'm Forest,NFO,FWD,5.5,0.4,43,480,4,2,0.0,2.5,48.4,177.2,79.0,235.0,a,,,1.0,LEE,True,,1.0,1.8931455305918772,1.89,0.34363636363636363
80,Enes Ünal,168636.jpg,Bournemouth,BOU,FWD,5.5,0.2,27,214,1,0,0.0,1.2,19.1,70.2,25.0,104.0,a,,,1.0,MCI,False,,1.0,1.8931455305918772,1.89,0.34363636363636363
487,Dominguez,250199.jpg,Nott'm Forest,NFO,MID,5.0,0.1,48,1168,1,1,0.0,1.8,59.7,264.8,193.5,138.0,a,,,1.0,LEE,True,,1.0,1.8800133644467272,1.88,0.376
85,Van den Berg,444765.jpg,Brentford,BRE,DEF,5.0,0.7,113,2761,0,3,0.0,3.5,106.3,659.0,98.0,305.0,a,,,1.0,TOT,True,,1.0,1.8770458937580383,1.88,0.376
419,Martinez,221820.jpg,Man Utd,MUN,DEF,5.0,0.5,51,1229,0,0,0.0,2.8,42.0,302.8,94.9,19.0,d,Thigh injury - 75% chance of playing,75.0,0.75,HUL,False,,1.0,2.5008940659851047,1.88,0.376
34,Pau,244954.jpg,Aston Villa,AVL,DEF,4.5,0.3,64,1673,0,2,0.0,3.0,45.1,321.8,47.1,79.0,a,,,1.0,BHA,False,,1.0,1.8837531278176862,1.88,0.41777777777777775
213,Lerma,152551.jpg,Crystal Palace,CRY,MID,5.0,0.1,69,1722,0,5,0.0,2.2,72.5,287.6,207.2,233.0,a,,,1.0,EVE,False,,1.0,1.8734604159093224,1.87,0.374
516,Bentancur,202993.jpg,Spurs,TOT,MID,5.5,0.2,86,1880,1,1,0.0,3.3,67.4,349.0,197.8,124.0,a,,,1.0,BRE,False,,1.0,1.8621026253726642,1.86,0.3381818181818182
505,Spence,232859.jpg,Spurs,TOT,DEF,4.5,8.4,78,2049,0,0,0.0,2.6,70.5,291.0,209.7,207.0,a,,,1.0,BRE,False,,1.0,1.855124739123102,1.86,0.41333333333333333
387,O'Reilly,472769.jpg,Man City,MCI,DEF,6.5,22.3,160,2643,5,4,0.0,4.7,164.1,653.8,413.9,573.0,a,,,1.0,BOU,True,,1.0,1.833984732760881,1.83,0.28153846153846157
486,McAtee,432714.jpg,Nott'm Forest,NFO,MID,5.5,0.0,17,288,0,1,0.0,1.2,17.3,51.6,82.0,39.0,a,,,1.0,LEE,True,,1.0,1.833984732760881,1.83,0.33272727272727276
